order_id,item_id,order_date,required_date,shipped_date,shipment_delay_days,product_id,product_name,category_name,brand_name,model_year,store_id,store_name,store_city,store_region,staff_id,staff_full_name,customer_id,customer_full_name,customer_city,customer_region,quantity,list_price,discount,total_revenue,discount_amount,net_sales
1235,2,2017-11-07,2017-11-08,2017-11-09,1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",210,"Priscilla Wilkins",Albany,NY,2,2899.99,0.07,5799.98,405.9986,5393.9814
1236,1,2017-11-08,2017-11-11,2017-11-09,-2,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",243,"Natosha Rowland","Ballston Spa",NY,1,549.99,0.07,549.99,38.4993,511.4907
1238,1,2017-11-09,2017-11-10,2017-11-11,1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",998,"Heather Chaney",Jamestown,NY,2,599.99,0.07,1199.98,83.9986,1115.9814
1239,2,2017-11-09,2017-11-10,2017-11-11,1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1197,"Nakisha Clay","Port Washington",NY,2,599.99,0.20,1199.98,239.9960,959.9840
1240,3,2017-11-10,2017-11-11,2017-11-11,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",903,"Maira Long",Hicksville,NY,2,469.99,0.20,939.98,187.9960,751.9840
1241,1,2017-11-10,2017-11-12,2017-11-11,-1,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1170,"Mechelle Chan","Richmond Hill",NY,1,1320.99,0.05,1320.99,66.0495,1254.9405
1242,2,2017-11-11,2017-11-12,2017-11-12,0,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",303,"Rolanda Larsen",Woodhaven,NY,1,599.99,0.20,599.99,119.9980,479.9920
1243,1,2017-11-11,2017-11-13,2017-11-14,1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",346,"Jacalyn Barnett",Maspeth,NY,1,269.99,0.07,269.99,18.8993,251.0907
1244,2,2017-11-12,2017-11-14,2017-11-13,-1,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",333,"Ami Mcmahon",Sunnyside,NY,2,529.99,0.07,1059.98,74.1986,985.7814
1245,3,2017-11-13,2017-11-16,2017-11-14,-2,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1166,"Junita Reese","Bay Shore",NY,2,599.99,0.05,1199.98,59.9990,1139.9810
1246,4,2017-11-13,2017-11-16,2017-11-16,0,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1329,"Sharyn Brewer",Hollis,NY,1,599.99,0.10,599.99,59.9990,539.9910
1249,2,2017-11-17,2017-11-18,2017-11-20,2,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",545,"Tajuana Rollins",Oswego,NY,1,599.99,0.07,599.99,41.9993,557.9907
1250,3,2017-11-17,2017-11-19,2017-11-18,-1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1188,"Marcene Curtis",Yonkers,NY,1,299.99,0.20,299.99,59.9980,239.9920
1253,1,2017-11-18,2017-11-21,2017-11-21,0,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",44,"Onita Johns",Elmont,NY,2,2899.99,0.05,5799.98,289.9990,5509.9810
1254,2,2017-11-18,2017-11-19,2017-11-19,0,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1098,"Treasa Dickerson","Rockville Centre",NY,1,999.99,0.10,999.99,99.9990,899.9910
1255,3,2017-11-19,2017-11-20,2017-11-21,1,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",375,"Yan Trevino",Uniondale,NY,1,1799.99,0.07,1799.99,125.9993,1673.9907
1256,1,2017-11-19,2017-11-20,2017-11-22,2,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",458,"Everett Vega",Holbrook,NY,2,269.99,0.05,539.98,26.9990,512.9810
1257,2,2017-11-19,2017-11-22,2017-11-20,-2,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1136,"Kallie Best",Rochester,NY,2,469.99,0.05,939.98,46.9990,892.9810
1258,1,2017-11-20,2017-11-21,2017-11-22,1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1099,"Jewell Reyes","Jackson Heights",NY,2,429.00,0.05,858.00,42.9000,815.1000
1259,2,2017-11-21,2017-11-21,NULL,NULL,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",4,"Daryl Spence",Uniondale,NY,1,749.99,0.05,749.99,37.4995,712.4905
1260,3,2017-11-22,2017-11-23,2017-11-24,1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1117,"Jeffrey Hill",Rosedale,NY,2,3999.99,0.07,7999.98,559.9986,7439.9814
1261,4,2017-11-23,2017-11-25,2017-11-24,-1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",435,"Izola Hobbs",Woodhaven,NY,2,599.99,0.20,1199.98,239.9960,959.9840
1262,1,2017-11-23,2017-11-26,2017-11-26,0,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",509,"Terra Pickett",Amsterdam,NY,1,549.99,0.05,549.99,27.4995,522.4905
1263,2,2017-11-23,2017-11-26,2017-11-26,0,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1408,"Eleanor Mendez","Port Chester",NY,1,549.99,0.07,549.99,38.4993,511.4907
1264,3,2017-11-24,2017-11-27,2017-11-25,-2,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",113,"Eliana Silva",Farmingdale,NY,1,1320.99,0.10,1320.99,132.0990,1188.8910
1265,1,2017-11-24,2017-11-27,2017-11-27,0,14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",950,"Verna Solis",Rochester,NY,2,269.99,0.05,539.98,26.9990,512.9810
1266,1,2017-11-25,2017-11-28,2017-11-27,-1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",387,"Kaila Walters",Elmhurst,NY,1,1680.99,0.05,1680.99,84.0495,1596.9405
1267,2,2017-11-25,2017-11-26,2017-11-26,0,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",467,"Clare Neal",Mahopac,NY,1,599.99,0.05,599.99,29.9995,569.9905
1269,4,2017-11-26,2017-11-29,2017-11-29,0,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1236,"Rudolph Velez","Mount Vernon",NY,1,1799.99,0.10,1799.99,179.9990,1619.9910
1270,1,2017-11-26,2017-11-29,2017-11-29,0,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1388,"Nanette Harris","East Meadow",NY,1,299.99,0.05,299.99,14.9995,284.9905
1271,2,2017-11-27,2017-11-30,2017-11-30,0,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",734,"Alina Mcleod",Patchogue,NY,2,599.99,0.20,1199.98,239.9960,959.9840
1272,3,2017-11-27,2017-11-29,2017-11-30,1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",935,"Genevie Miles",Monroe,NY,1,2899.99,0.20,2899.99,579.9980,2319.9920
1273,1,2017-11-27,2017-11-29,2017-11-29,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1268,"Sung Chambers",Kingston,NY,2,499.99,0.07,999.98,69.9986,929.9814
1274,2,2017-11-28,2017-11-29,2017-12-01,2,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1364,"Grisel Maynard","Ballston Spa",NY,2,269.99,0.05,539.98,26.9990,512.9810
1276,1,2017-11-30,2017-12-03,2017-12-02,-1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",893,"Letty Cobb",Depew,NY,1,2999.99,0.05,2999.99,149.9995,2849.9905
1277,1,2017-12-01,2017-12-04,2017-12-02,-2,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",227,"Danielle Bond",Patchogue,NY,2,429.00,0.07,858.00,60.0600,797.9400
1278,2,2017-12-01,2017-12-02,2017-12-04,2,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",980,"Carter Booth","Port Chester",NY,1,299.99,0.07,299.99,20.9993,278.9907
1279,1,2017-12-01,2017-12-04,2017-12-03,-1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1014,"Ling Newman","South Richmond Hill",NY,2,549.99,0.07,1099.98,76.9986,1022.9814
1281,3,2017-12-02,2017-12-05,2017-12-05,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1060,"Tommie Cooley",Lancaster,NY,2,3999.99,0.10,7999.98,799.9980,7199.9820
1282,4,2017-12-03,2017-12-05,2017-12-05,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",320,"Aron Wiggins",Oceanside,NY,1,429.00,0.20,429.00,85.8000,343.2000
1283,1,2017-12-04,2017-12-07,2017-12-07,0,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",85,"Teofila Fischer","Huntington Station",NY,1,749.99,0.20,749.99,149.9980,599.9920
1284,2,2017-12-04,2017-12-06,2017-12-07,1,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",128,"Terrance Lynn",Plattsburgh,NY,2,269.99,0.07,539.98,37.7986,502.1814
1285,3,2017-12-04,2017-12-07,2017-12-07,0,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",262,"Rubin Decker",Buffalo,NY,1,1680.99,0.10,1680.99,168.0990,1512.8910
1286,4,2017-12-04,2017-12-07,2017-12-06,-1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1033,"Jeannette Skinner","Forest Hills",NY,1,549.99,0.20,549.99,109.9980,439.9920
1290,2,2017-12-08,2017-12-10,2017-12-10,0,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",967,"Laurette Hebert",Canandaigua,NY,2,449.00,0.07,898.00,62.8600,835.1400
1291,3,2017-12-09,2017-12-11,2017-12-12,1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1284,"Shanice Spears",Brooklyn,NY,1,2899.99,0.20,2899.99,579.9980,2319.9920
1292,4,2017-12-10,2017-12-13,2017-12-11,-2,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",285,"Leola Gould",Astoria,NY,2,269.99,0.10,539.98,53.9980,485.9820
1293,1,2017-12-10,2017-12-12,2017-12-11,-1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1401,"Willetta Murphy","East Elmhurst",NY,1,599.99,0.07,599.99,41.9993,557.9907
1295,3,2017-12-11,2017-12-12,2017-12-14,2,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",37,"Melia Brady",Maspeth,NY,2,1799.99,0.05,3599.98,179.9990,3419.9810
1297,5,2017-12-14,2017-12-17,2017-12-16,-1,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",108,"Shae Hickman","Floral Park",NY,2,449.00,0.10,898.00,89.8000,808.2000
1300,1,2017-12-15,2017-12-17,2017-12-17,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",824,"Veronika Rollins",Webster,NY,1,3999.99,0.10,3999.99,399.9990,3599.9910
1302,2,2017-12-16,2017-12-18,2017-12-19,1,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",322,"Merideth Preston",Poughkeepsie,NY,2,499.99,0.10,999.98,99.9980,899.9820
1303,1,2017-12-16,2017-12-19,2017-12-18,-1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",878,"Melodie Melton",Smithtown,NY,2,449.00,0.20,898.00,179.6000,718.4000
1304,2,2017-12-16,2017-12-17,2017-12-17,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1409,"Lamar Bush",Buffalo,NY,1,469.99,0.20,469.99,93.9980,375.9920
1305,3,2017-12-17,2017-12-19,2017-12-18,-1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",257,"Earl Stanley",Elmhurst,NY,2,3999.99,0.05,7999.98,399.9990,7599.9810
1306,4,2017-12-20,2017-12-21,2017-12-22,1,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",28,"Jeanice Frost",Ossining,NY,1,529.99,0.10,529.99,52.9990,476.9910
1308,1,2017-12-22,2017-12-24,2017-12-24,0,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",713,"Ilona Spears","Port Jefferson Station",NY,1,449.00,0.07,449.00,31.4300,417.5700
1309,2,2017-12-22,2017-12-25,2017-12-24,-1,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",821,"Cassidy Clark",Astoria,NY,1,1549.00,0.07,1549.00,108.4300,1440.5700
1311,4,2017-12-24,2017-12-26,2017-12-27,1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1021,"Nicolas Carlson","Saint Albans",NY,2,429.00,0.07,858.00,60.0600,797.9400
1314,2,2017-12-25,2017-12-26,2017-12-28,2,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1027,"Shanita Wiley","Saint Albans",NY,2,2999.99,0.05,5999.98,299.9990,5699.9810
1318,2,2017-12-27,2017-12-30,2017-12-29,-1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",75,"Abby Gamble",Amityville,NY,1,2899.99,0.07,2899.99,202.9993,2696.9907
1319,3,2017-12-27,2017-12-30,2017-12-30,0,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",604,"Kylee Dickson",Amityville,NY,2,529.99,0.20,1059.98,211.9960,847.9840
1322,3,2017-12-31,2018-01-03,2018-01-02,-1,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",39,"Janetta Aguirre",Lancaster,NY,2,1799.99,0.20,3599.98,719.9960,2879.9840
1323,1,2017-12-31,2018-01-01,2018-01-01,0,14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",273,"Queenie Vance","Ozone Park",NY,1,269.99,0.20,269.99,53.9980,215.9920
1324,2,2018-01-01,2018-01-04,2018-01-03,-1,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",862,"Mellie Puckett","Fresh Meadows",NY,2,269.99,0.05,539.98,26.9990,512.9810
1327,1,2018-01-02,2018-01-03,2018-01-05,2,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1026,"Jenine Dawson",Endicott,NY,1,599.99,0.07,599.99,41.9993,557.9907
1328,1,2018-01-02,2018-01-03,2018-01-03,0,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1083,"Cher Alston",Wantagh,NY,2,449.00,0.05,898.00,44.9000,853.1000
1330,1,2018-01-04,2018-01-05,2018-01-07,2,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",761,"Rod Hatfield",Ronkonkoma,NY,2,429.00,0.07,858.00,60.0600,797.9400
1331,2,2018-01-05,2018-01-06,2018-01-08,2,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1122,"Cicely Deleon","Massapequa Park",NY,2,599.99,0.20,1199.98,239.9960,959.9840
1332,3,2018-01-06,2018-01-07,2018-01-09,2,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",256,"Erma Salinas",Merrick,NY,1,499.99,0.20,499.99,99.9980,399.9920
1334,2,2018-01-07,2018-01-09,2018-01-10,1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",425,"Augustina Joyner","Mount Vernon",NY,2,2899.99,0.20,5799.98,1159.9960,4639.9840
1335,3,2018-01-07,2018-01-08,2018-01-08,0,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",955,"Delfina Gilliam","West Babylon",NY,2,1680.99,0.07,3361.98,235.3386,3126.6414
1337,1,2018-01-09,2018-01-12,2018-01-12,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",970,"Ruth Horton",Hollis,NY,1,469.99,0.10,469.99,46.9990,422.9910
1338,2,2018-01-10,2018-01-11,2018-01-13,2,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",905,"Hae Ramirez",Baldwinsville,NY,1,1549.00,0.05,1549.00,77.4500,1471.5500
1341,2,2018-01-12,2018-01-13,2018-01-14,1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1258,"Todd Waters","Bay Shore",NY,1,549.99,0.05,549.99,27.4995,522.4905
1342,3,2018-01-12,2018-01-13,2018-01-15,2,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1393,"Vivian Deleon",Jamaica,NY,1,269.99,0.20,269.99,53.9980,215.9920
1343,4,2018-01-13,2018-01-15,2018-01-14,-1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",594,"Deanne Parsons",Lindenhurst,NY,1,3999.99,0.05,3999.99,199.9995,3799.9905
1344,5,2018-01-13,2018-01-16,2018-01-15,-1,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",916,"Alishia Elliott","Mount Vernon",NY,1,1549.00,0.20,1549.00,309.8000,1239.2000
1345,1,2018-01-14,2018-01-15,2018-01-15,0,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1037,"Ashanti Hammond",Nanuet,NY,1,2899.99,0.05,2899.99,144.9995,2754.9905
1349,2,2018-01-15,2018-01-17,2018-01-16,-1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",464,"Bess Mcbride","Garden City",NY,2,599.99,0.07,1199.98,83.9986,1115.9814
1350,3,2018-01-15,2018-01-18,2018-01-17,-1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",637,"Kara Higgins",Ossining,NY,2,2999.99,0.10,5999.98,599.9980,5399.9820
1351,1,2018-01-16,2018-01-19,2018-01-19,0,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1016,"Shenna Benton","New York",NY,1,269.99,0.20,269.99,53.9980,215.9920
1352,2,2018-01-16,2018-01-18,2018-01-18,0,14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1433,"Nicola Knight",Scarsdale,NY,1,269.99,0.10,269.99,26.9990,242.9910
1353,1,2018-01-17,2018-01-19,2018-01-18,-1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",502,"Malinda Baxter",Whitestone,NY,1,429.00,0.07,429.00,30.0300,398.9700
1355,2,2018-01-19,2018-01-21,2018-01-20,-1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1010,"Katia Henry",Bethpage,NY,1,549.99,0.05,549.99,27.4995,522.4905
1356,3,2018-01-19,2018-01-21,2018-01-22,1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",1161,"Santa Larson","Valley Stream",NY,2,2999.99,0.05,5999.98,299.9990,5699.9810
1357,4,2018-01-20,2018-01-23,2018-01-21,-2,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",440,"Yevette Todd","Ballston Spa",NY,1,469.99,0.20,469.99,93.9980,375.9920
1360,1,2018-01-22,2018-01-25,2018-01-24,-1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",71,"Takako Casey",Bronx,NY,1,2999.99,0.07,2999.99,209.9993,2789.9907
1361,2,2018-01-22,2018-01-24,2018-01-23,-1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,7,"Venita Daniel",1084,"Regine Odom","Franklin Square",NY,2,299.99,0.05,599.98,29.9990,569.9810
1362,1,2018-01-23,2018-01-24,2018-01-25,1,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",310,"Gilberto Parsons","Middle Village",NY,1,469.99,0.20,469.99,93.9980,375.9920
1363,1,2018-01-24,2018-01-25,2018-01-25,0,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",860,"Loni Mullen","South Ozone Park",NY,2,269.99,0.07,539.98,37.7986,502.1814
1364,2,2018-01-25,2018-01-28,2018-01-28,0,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,2,"Baldwin Bikes",Baldwin,NY,6,"Marcelene Boyer",122,"Shena Carter","Howard Beach",NY,2,299.99,0.05,599.98,29.9990,569.9810
